pass,keyword,segmento,intencion,encaje,busquedas_mes,competencia,idx_comp,cpc_usd,puja_baja,puja_alta,var_anual_pct,pico_mes,variantes,otras_variantes,tags
en_pa_us,"shipping agency in saudi arabia",AGENCIA,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,-69,7,1,"","url:gac.com"
en_pa_us,"find your ship",OTRO,GENERICA,REVISAR,10,LOW,6,3452.01,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"integrated shipping",OTRO,INFORMACIONAL,REVISAR,10,LOW,7,0.00,0.00,0.00,-14,12,1,"","url:gac.com"
en_pa_us,"gac dubai office",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-45,2,1,"","url:gac.com"
en_pa_us,"maritime ship cleaning",OTRO,INFORMACIONAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-8,5,1,"","url:gac.com"
en_pa_us,"gac group dubai",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,7,0.00,0.00,0.00,-62,9,1,"","url:gac.com"
en_pa_us,"european shipping services",OTRO,COMERCIAL,EXCLUIR,10,HIGH,71,31090.14,4262.41,17419.47,0,1,1,"","url:gac.com"
en_pa_us,"shipping company logistics",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,33,0.00,0.00,0.00,-27,12,1,"","url:gac.com"
en_pa_us,"shipping agency in germany",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,,11,1,"","url:gac.com"
en_pa_us,"supply chain management in shipping industry",OTRO,GENERICA,REVISAR,10,MEDIUM,57,0.00,0.00,0.00,-35,3,1,"","url:gac.com"
en_pa_us,"gac shipping singapore",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,,10,1,"","url:gac.com"
en_pa_us,"ship use",OTRO,GENERICA,REVISAR,10,LOW,1,0.00,0.00,0.00,-1,3,1,"","url:gac.com"
en_pa_us,"shipping sa",OTRO,GENERICA,REVISAR,10,LOW,5,0.00,0.00,0.00,-15,2,1,"","url:gac.com"
en_pa_us,"vessel tracing",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-63,9,1,"","url:gac.com"
en_pa_us,"gac contact",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,3,1,1,"","url:gac.com"
en_pa_us,"global shipping contact number",OTRO,GENERICA,REVISAR,10,HIGH,86,0.00,0.00,0.00,-18,1,1,"","url:gac.com"
en_pa_us,"gac marine logistics",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,12,1,1,"","url:gac.com"
en_pa_us,"marine firms",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-63,6,1,"","url:gac.com url:24marine.com"
en_pa_us,"australia shipping agent",AGENCIA,COMERCIAL,SERVICIO,10,MEDIUM,34,0.00,7840.79,26991.99,-8,6,1,"","url:gac.com"
en_pa_us,"management shipping",OTRO,GENERICA,REVISAR,10,LOW,1,0.00,0.00,0.00,11,7,1,"","url:gac.com"
en_pa_us,"ship to port",OTRO,GENERICA,REVISAR,10,LOW,3,0.00,0.00,0.00,0,1,2,"ships in the port","url:gac.com"
en_pa_us,"shipping services in sri lanka",OTRO,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-77,1,1,"","url:gac.com"
en_pa_us,"ship in abu dhabi",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-45,3,1,"","url:gac.com"
en_pa_us,"shipping agent philippines",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-36,10,1,"","url:gac.com"
en_pa_us,"gac dubai contact number",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-39,10,1,"","url:gac.com"
en_pa_us,"worldwide marine services",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:gac.com url:24marine.com"
en_pa_us,"shipping operations management",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-14,3,1,"","url:gac.com"
en_pa_us,"service offshore vessel",STS_OFFSHORE,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-50,1,1,"","url:gac.com"
en_pa_us,"ship operations management",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-14,3,1,"","url:gac.com"
en_pa_us,"safe shipping services",OTRO,COMERCIAL,EXCLUIR,10,MEDIUM,40,46906.26,21690.13,2602510.04,0,1,1,"","url:gac.com"
en_pa_us,"shipping agency malaysia",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-8,1,1,"","url:gac.com"
en_pa_us,"bangladesh shipping agency",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-54,3,1,"","url:gac.com"
en_pa_us,"dubai by ship",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-24,1,1,"","url:gac.com"
en_pa_us,"find shipping company",CONSULT,COMERCIAL,EXCLUIR,10,LOW,29,0.00,0.00,0.00,10,1,1,"","url:gac.com"
en_pa_us,"gac delivering your strategy",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,129,3,1,"","url:gac.com"
en_pa_us,"gac jordan",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,10,2,1,"","url:gac.com"
en_pa_us,"gac logistics bahrain",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-8,6,1,"","url:gac.com"
en_pa_us,"gac logistics park dubai",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,83,6,1,"","url:gac.com"
en_pa_us,"gac marine llc abu dhabi",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,53,3,1,"","url:gac.com"
en_pa_us,"gac shipping greece",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-8,6,1,"","url:gac.com"
en_pa_us,"gac shipping india",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-39,9,1,"","url:gac.com"
en_pa_us,"gac shipping qatar",CONQUEST,NAVEGACIONAL,CONQUEST,10,UNKNOWN,0,0.00,0.00,0.00,-8,5,1,"","url:gac.com"
en_pa_us,"gac support",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:gac.com"
en_pa_us,"indonesia shipping agency",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-25,1,1,"","url:gac.com"
en_pa_us,"marine logistics services",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"marine services abu dhabi",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-8,3,1,"","url:gac.com"
en_pa_us,"marine services saudi arabia",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-8,3,1,"","url:gac.com"
en_pa_us,"marine ship supply",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-16,12,1,"","url:gac.com url:orcashipsagents.com"
en_pa_us,"maritime services company",CONSULT,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,5,5,1,"","url:gac.com url:24marine.com"
en_pa_us,"panama singapore",OTRO,COMERCIAL,REVISAR,10,LOW,21,367.49,181.15,1121.08,-8,1,2,"singapore panama","url:gac.com"
en_pa_us,"requirements for international shipping",OTRO,INFORMACIONAL,REVISAR,10,LOW,17,1107.35,0.00,0.00,0,1,1,"","url:gac.com"
en_pa_us,"ship crewing agencies",AGENCIA,GENERICA,SERVICIO,10,LOW,0,0.00,0.00,0.00,83,5,1,"","url:gac.com"
en_pa_us,"ship pacific",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,8,10,1,"","url:gac.com"
en_pa_us,"shipbuilding solutions",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-1,4,1,"","url:gac.com"
en_pa_us,"shipping agencies in kenya",AGENCIA,GENERICA,SERVICIO,10,LOW,23,0.00,27620.13,45878.45,-13,5,1,"","url:gac.com"
en_pa_us,"shipping agency in egypt",AGENCIA,COMERCIAL,EXCLUIR,10,HIGH,86,0.00,0.00,0.00,22,10,1,"","url:gac.com url:lethagencies.com"
en_pa_us,"shipping agency in nigeria",AGENCIA,COMERCIAL,SERVICIO,10,LOW,8,12614.86,0.00,0.00,0,7,1,"","url:gac.com"
en_pa_us,"shipping agency in qatar",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-69,1,1,"","url:gac.com"
en_pa_us,"shipping agency malta",AGENCIA,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,267,1,1,"","url:gac.com"
en_pa_us,"shipping companies global",OTRO,GENERICA,REVISAR,10,MEDIUM,50,0.00,0.00,0.00,-8,4,1,"","url:gac.com"
en_pa_us,"sri lanka shipping companies",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,10,1,2,"shipping company in sri lanka","url:gac.com"
en_pa_us,"shipping from south korea",OTRO,GENERICA,EXCLUIR,10,LOW,29,0.00,0.00,0.00,-8,4,1,"","url:gac.com"
en_pa_us,"through the panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,20,12807.23,0.00,0.00,-21,2,1,"","url:gac.com url:orcashipsagents.com"
en_pa_us,"world marine shipping",OTRO,GENERICA,REVISAR,10,LOW,14,0.00,0.00,0.00,-8,1,1,"","url:gac.com"
en_pa_us,"world wide shipping group",OTRO,GENERICA,REVISAR,10,LOW,14,0.00,0.00,0.00,-1,7,1,"","url:gac.com"
en_pa_us,"panama authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"panama canal calculator",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:lethagencies.com"
en_pa_us,"inchcape service",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:lethagencies.com"
en_pa_us,"full service shipping",OTRO,COMERCIAL,REVISAR,10,MEDIUM,59,0.00,9005.90,61795.53,-15,6,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping company",CONQUEST,NAVEGACIONAL,CONQUEST,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:lethagencies.com"
en_pa_us,"port shipping company",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,57,0.00,8181.95,49907.07,-32,10,1,"","url:lethagencies.com"
en_pa_us,"transit suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-50,1,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services contact",CONQUEST,NAVEGACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:lethagencies.com"
en_pa_us,"panama toll calculator",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-17,12,1,"","url:lethagencies.com"
en_pa_us,"as shipping company",CONSULT,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-24,2,1,"","url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"inchcape shipping services owner",CONQUEST,NAVEGACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-21,2,1,"","url:lethagencies.com"
en_pa_us,"shipping company from",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,43,0.00,0.00,0.00,-15,2,1,"","url:lethagencies.com"
en_pa_us,"canal calculator",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,68,1,1,"","url:lethagencies.com"
en_pa_us,"the shipping line",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-18,2,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services address",CONQUEST,NAVEGACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-8,1,1,"","url:lethagencies.com"
en_pa_us,"shipping line agency",AGENCIA,COMERCIAL,SERVICIO,10,HIGH,86,8279.09,0.00,0.00,-48,7,1,"","url:lethagencies.com"
en_pa_us,"panama circulars",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-15,1,1,"","url:lethagencies.com"
en_pa_us,"suez canal calculator",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,1,3,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services head office",CONQUEST,NAVEGACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-8,2,1,"","url:lethagencies.com"
en_pa_us,"suez toll calculator",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-39,3,1,"","url:lethagencies.com"
en_pa_us,"cash to master",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-3,4,1,"","url:lethagencies.com"
en_pa_us,"local shipping lines",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,175,1,1,"","url:lethagencies.com"
en_pa_us,"shipmanagement company",OTRO,COMERCIAL,REVISAR,10,LOW,29,0.00,0.00,0.00,26,3,1,"","url:lethagencies.com"
en_pa_us,"shipping conglomerate",OTRO,INFORMACIONAL,REVISAR,10,LOW,6,0.00,0.00,0.00,-15,3,1,"","url:lethagencies.com"
en_pa_us,"shipping line in egypt",OTRO,GENERICA,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-8,5,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services korea",CONQUEST,NAVEGACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,83,1,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services job vacancies",CONQUEST,NAVEGACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-39,12,1,"","url:lethagencies.com"
en_pa_us,"vessel eta",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-56,1,1,"","url:lethagencies.com"
en_pa_us,"all about suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,175,2,1,"","url:lethagencies.com"
en_pa_us,"inchcape shipping services egypt",CONQUEST,NAVEGACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,,1,1,"","url:lethagencies.com"
en_pa_us,"port handling services",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-54,1,1,"","url:lethagencies.com"
en_pa_us,"panama canal process",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,4,0.00,0.00,0.00,24,3,1,"","url:lethagencies.com"
en_pa_us,"port & authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,HIGH,100,15774.20,1617.18,5578.48,-8,3,1,"","url:lethagencies.com"
en_pa_us,"ship chandelling services",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,60,2,1,"","url:lethagencies.com url:orcashipsagents.com"
en_pa_us,"shipbroking company",OTRO,COMERCIAL,REVISAR,10,LOW,12,0.00,0.00,0.00,30,3,2,"shipbroking companies","url:orcashipsagents.com"
en_pa_us,"shipping line career",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-17,1,1,"","url:lethagencies.com"
en_pa_us,"shipping line work",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-45,5,1,"","url:lethagencies.com"
en_pa_us,"shipping services in egypt",OTRO,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-54,1,1,"","url:lethagencies.com"
en_pa_us,"spare ship",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,8,3,1,"","url:lethagencies.com"
en_pa_us,"suez canal schedule",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-8,2,1,"","url:lethagencies.com"
en_pa_us,"vessel suez canal",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-65,3,1,"","url:lethagencies.com"
en_pa_us,"vessel chartering companies",CONSULT,GENERICA,SERVICIO,10,LOW,5,0.00,0.00,0.00,-46,10,1,"","url:orcashipsagents.com"
en_pa_us,"charter vessel shipping company",CONSULT,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-74,3,1,"","url:orcashipsagents.com"
en_pa_us,"steamship agent",AGENCIA,COMERCIAL,SERVICIO,10,LOW,2,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"365 shipping",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,2,1,1,"","url:orcashipsagents.com"
en_pa_us,"cruise port agent",AGENCIA,COMERCIAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-60,4,1,"","url:orcashipsagents.com"
en_pa_us,"panama cargo ship",OTRO,COMERCIAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-24,3,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal cost to go through",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-63,1,1,"","url:orcashipsagents.com"
en_pa_us,"fuerte amador port",OTRO,GENERICA,REVISAR,10,LOW,5,0.00,0.00,0.00,-15,11,1,"","url:orcashipsagents.com"
en_pa_us,"panama marine authority",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:orcashipsagents.com"
en_pa_us,"cruise ship terminal panama city",OTRO,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-31,1,1,"","url:orcashipsagents.com"
en_pa_us,"panama authority maritime",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,31,2,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal official website",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,9,0.00,0.00,0.00,4,2,1,"","url:orcashipsagents.com"
en_pa_us,"cruise ships in panama canal today",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,5,0.00,0.00,0.00,33,1,1,"","url:orcashipsagents.com"
en_pa_us,"access shipping",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-15,1,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal regulations latest edition",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-1,3,1,"","url:orcashipsagents.com"
en_pa_us,"difference between shipping agent and freight forwarder",AGENCIA,COMERCIAL,EXCLUIR,10,LOW,0,0.00,0.00,0.00,3,2,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal c",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-16,1,1,"","url:orcashipsagents.com"
en_pa_us,"view of panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-31,1,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal management",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,10,LOW,0,0.00,0.00,0.00,-69,1,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal entry fee",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,MEDIUM,39,1462.85,572.39,6305.82,-15,2,1,"","url:orcashipsagents.com"
en_pa_us,"panama canal cruise season",INFO_CANAL,INFORMACIONAL,EXCLUIR,10,LOW,29,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"port authority panama city",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-39,1,1,"","url:orcashipsagents.com"
en_pa_us,"more shipping company",CONSULT,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,-27,1,1,"","url:orcashipsagents.com"
en_pa_us,"ship chandler company",CONSULT,COMERCIAL,SERVICIO,10,LOW,14,0.00,0.00,0.00,-17,3,1,"","url:orcashipsagents.com"
en_pa_us,"kinds of ship vessel",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-54,4,1,"","url:orcashipsagents.com"
en_pa_us,"ship owner companies",OTRO,GENERICA,REVISAR,10,MEDIUM,36,0.00,0.00,0.00,-15,10,1,"","url:orcashipsagents.com"
en_pa_us,"ocean liner services",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,2,2,1,"","url:orcashipsagents.com"
en_pa_us,"cargo ship ship",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"the ship supplier",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-82,3,1,"","url:orcashipsagents.com"
en_pa_us,"vessel broker",CONSULT,COMERCIAL,SERVICIO,10,LOW,8,0.00,0.00,0.00,-8,3,1,"","url:orcashipsagents.com"
en_pa_us,"about cargo ship",OTRO,GENERICA,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,65,1,1,"","url:orcashipsagents.com"
en_pa_us,"shipping matters",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"cruise ship and cargo ship",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,3,1,1,"","url:orcashipsagents.com"
en_pa_us,"maritime stores suppliers",OTRO,COMERCIAL,REVISAR,10,HIGH,67,17685.18,0.00,0.00,10,1,1,"","url:orcashipsagents.com"
en_pa_us,"marine cargo ship",OTRO,GENERICA,EXCLUIR,10,LOW,3,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"vessel in logistics",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-27,1,1,"","url:orcashipsagents.com"
en_pa_us,"cargo ship details",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,10,1,1,"","url:orcashipsagents.com"
en_pa_us,"ship chandelling",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,10,9,1,"","url:orcashipsagents.com"
en_pa_us,"cargo ship for cargo ships",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-15,2,1,"","url:orcashipsagents.com"
en_pa_us,"maritime shipbrokers",CONSULT,COMERCIAL,SERVICIO,10,LOW,0,0.00,0.00,0.00,-29,1,1,"","url:orcashipsagents.com"
en_pa_us,"ship brokering and chartering",CONSULT,COMERCIAL,SERVICIO,10,LOW,14,15960.17,0.00,0.00,12,2,2,"ship chartering and brokering","url:orcashipsagents.com"
en_pa_us,"maritime inc",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-15,3,1,"","url:orcashipsagents.com"
en_pa_us,"container ship purpose",OTRO,GENERICA,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-35,3,1,"","url:orcashipsagents.com"
en_pa_us,"difference between shipping line and freight forwarder",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-8,3,1,"","url:orcashipsagents.com"
en_pa_us,"chartering and brokering",CONSULT,COMERCIAL,SERVICIO,10,UNKNOWN,0,0.00,0.00,0.00,-17,1,1,"","url:orcashipsagents.com"
en_pa_us,"cargo ship owners",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-1,10,1,"","url:orcashipsagents.com"
en_pa_us,"marine ship chandlers",CONSULT,COMERCIAL,SERVICIO,10,LOW,9,3560.58,0.00,0.00,26,5,1,"","url:orcashipsagents.com"
en_pa_us,"ship chartering company",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,50,0.00,0.00,0.00,-18,10,1,"","url:orcashipsagents.com"
en_pa_us,"ship chartering services",CONSULT,COMERCIAL,SERVICIO,10,LOW,2,0.00,0.00,0.00,-49,3,1,"","url:orcashipsagents.com"
en_pa_us,"commercial ship brokers",CONSULT,COMERCIAL,SERVICIO,10,LOW,31,0.00,0.00,0.00,-8,1,1,"","url:orcashipsagents.com"
en_pa_us,"container ship description",OTRO,GENERICA,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-24,9,1,"","url:orcashipsagents.com"
en_pa_us,"domestic shipping lines",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-69,3,1,"","url:orcashipsagents.com"
en_pa_us,"shipowning company",OTRO,COMERCIAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-24,7,1,"","url:orcashipsagents.com"
en_pa_us,"container ship ship",OTRO,GENERICA,EXCLUIR,10,HIGH,95,63874.88,13125.44,37620.69,-31,1,1,"","url:orcashipsagents.com"
en_pa_us,"ship brokering services",CONSULT,COMERCIAL,SERVICIO,10,MEDIUM,55,95658.66,24744.02,145582.45,-28,9,1,"","url:orcashipsagents.com"
en_pa_us,"maritime shipments",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:orcashipsagents.com"
en_pa_us,"shipping and maritime",OTRO,INFORMACIONAL,REVISAR,10,LOW,0,0.00,0.00,0.00,0,1,1,"","url:orcashipsagents.com"
en_pa_us,"vessel chartering services",CONSULT,COMERCIAL,SERVICIO,10,LOW,2,0.00,0.00,0.00,-49,3,1,"","url:orcashipsagents.com"
en_pa_us,"quality ship suppliers",OTRO,COMERCIAL,REVISAR,10,LOW,7,0.00,0.00,0.00,8,4,1,"","url:orcashipsagents.com"
en_pa_us,"the container ship",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,8,9,1,"","url:orcashipsagents.com"
en_pa_us,"freight marine",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,7,4,1,"","url:orcashipsagents.com"
en_pa_us,"panama maritime authority contact details",INFO_CANAL,INFORMACIONAL,BLOG_CORE,10,LOW,0,0.00,0.00,0.00,-24,7,1,"","url:orcashipsagents.com"
en_pa_us,"cargo operations in shipping",OTRO,GENERICA,REVISAR,10,LOW,0,0.00,0.00,0.00,-8,1,1,"","url:orcashipsagents.com"
en_pa_us,"local manning agency",FUERA,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,,3,1,"","url:orcashipsagents.com"
en_pa_us,"container ship shipping ship",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,-15,9,1,"","url:orcashipsagents.com"
en_pa_us,"all manning agency",FUERA,COMERCIAL,EXCLUIR,10,UNKNOWN,0,0.00,0.00,0.00,-45,9,1,"","url:orcashipsagents.com"
en_pa_us,"all ship company name",OTRO,COMERCIAL,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-21,3,1,"","url:orcashipsagents.com"
en_pa_us,"maritime management services",OTRO,COMERCIAL,REVISAR,10,LOW,14,0.00,0.00,0.00,-8,1,1,"","url:orcashipsagents.com"
en_pa_us,"container ship carrying container ships",OTRO,GENERICA,EXCLUIR,10,LOW,0,0.00,0.00,0.00,19,2,1,"","url:orcashipsagents.com"
en_pa_us,"my ship group sa",OTRO,GENERICA,REVISAR,10,UNKNOWN,0,0.00,0.00,0.00,-77,2,1,"","url:orcashipsagents.com"
